airfoil_name,status,error,mu,ea,gj,ga22,ga33,ei22,ei33,stf12r,stf13r,stf14r,stf15r,stf16r,stf23r,stf24r,stf25r,stf26r,stf34r,stf35r,stf36r,stf45r,stf46r,stf56r,cmp12r,cmp13r,cmp14r,cmp15r,cmp16r,cmp23r,cmp24r,cmp25r,cmp26r,cmp34r,cmp35r,cmp36r,cmp45r,cmp46r,cmp56r,tc2,tc3,sc2,sc3
mh91,ok,,3.2105810699,33153829.747,163345.316,649224.14777,14839382.375,92651.121406,2808190.6286,15050775.051,-295644.58637,-168972.2637,279910.1376,-10519084.435,-414172.32324,-224184.9325,87866.400241,-3566642.4107,20163.836464,20477.459927,78276.162723,-82960.561977,37349.884263,-1866.2056474,-2.3232820142e-08,3.5079616973e-09,-4.6609186125e-08,-1.263267777e-07,8.6915266547e-08,2.9505005152e-08,6.4758902884e-08,4.0884704442e-08,-6.9708413057e-10,-2.8256151139e-07,-4.600321703e-07,5.7248849378e-09,4.0751513742e-06,-8.6592749769e-08,-2.4170266792e-07,0.23600371887,0.0064225774081,0.046155099368,0.010578063456
mh92,ok,,3.2156563897,33206239.665,174532.16881,689006.7494,14834058.307,99324.041195,2817869.0704,15035320.744,-310635.02604,-155922.35518,253429.33162,-10521268.233,-434614.89427,-207040.57892,76942.103138,-3561173.7657,24469.517066,21051.426276,80156.075263,-88202.961357,34137.613752,7618.049073,-2.3116814671e-08,3.3709080899e-09,-4.2256300208e-08,-1.1469479213e-07,8.6426295562e-08,2.9342861784e-08,5.5396317504e-08,3.5524560149e-08,-5.8479282739e-10,-2.8816893134e-07,-4.3562707264e-07,6.7317463255e-09,3.80126827e-06,-8.4669947655e-08,-2.3616579191e-07,0.23581784183,0.0058637313402,0.050294748572,0.0096684394383
mh93,ok,,3.2206386579,33257688.691,186046.8102,729410.26914,14828207.591,106198.94071,2827268.9585,15019618.41,-324407.15357,-140089.44522,221598.22314,-10524563.035,-453321.23333,-186222.52839,64187.281732,-3556048.2986,29302.671605,21582.295807,81503.616188,-93589.109589,30263.370374,18069.008112,-2.3000651882e-08,3.2266423626e-09,-3.7883656952e-08,-1.0300614543e-07,8.5922617205e-08,2.9139373474e-08,4.6029583727e-08,3.0163427134e-08,-4.5784433387e-10,-2.9432419983e-07,-4.1443908622e-07,7.7204123159e-09,3.5551341878e-06,-8.2493789018e-08,-2.29937036e-07,0.23566427334,0.0051876573791,0.054758078545,0.0085636572274
mh94,ok,,3.2344648972,33400464.337,202687.399,748123.07905,14957535.354,113234.79689,2867781.4943,15184524.45,66029.001728,-188535.09024,497666.36742,-10675591.403,48039.190915,-252109.63773,169626.13527,-3619514.1633,48982.206211,20814.674116,-2023.5289617,-103623.0125,40455.31009,-115498.729,-2.3022734018e-08,2.2510195912e-09,-3.5319463609e-08,-9.7841350197e-08,8.2919788692e-08,-7.5488296147e-09,6.2557139352e-08,4.2059126319e-08,2.593098662e-10,-4.1514916134e-07,-4.5646725861e-07,-6.7389709963e-09,3.3361407206e-06,6.3344805258e-09,-1.5118392299e-09,0.23774779369,0.011038345041,0.084145503711,0.012679543864
mh95,ok,,3.2348632024,33404577.405,210581.61154,762123.80149,14979270.207,116147.69187,2870230.0039,15220367.138,-23493.278216,-222762.65484,523490.61688,-10732877.878,-62548.823534,-297589.6755,179487.13366,-3642772.1155,70401.39591,17284.518027,20693.099867,-108430.63838,50262.053566,-108411.07145,-2.3166975714e-08,3.626176592e-09,-4.0398311036e-08,-1.1033398646e-07,8.3795458662e-08,-2.4623501841e-09,6.8110511875e-08,4.5237433957e-08,-5.5734810009e-11,-5.0631225295e-07,-4.9283493049e-07,-4.8384056146e-09,3.2534231933e-06,-1.1218105749e-08,-4.4038136997e-08,0.23888586626,0.011593469979,0.10662005017,0.014342821353
mi-strut1,ok,,3.4718027396,35851316.143,740644.34179,2266047.6373,14515929.439,494659.99864,3341442.58,-13991242.561,689403.32968,204058.92312,57137.501559,-10436532.318,-487662.42528,-216926.23647,-76356.61684,3210775.8828,299468.83052,2898.9833568,-125479.24214,348224.58391,-109572.07983,-37977.358049,2.0465497282e-08,-5.5334791252e-09,4.804803149e-09,3.3033766649e-15,6.7059324975e-08,7.4806684701e-09,7.9358823661e-09,2.0528287996e-09,-1.1389721213e-09,-1.747329179e-07,9.6369389647e-08,-6.857470477e-09,-7.5089011229e-07,2.1442896883e-08,-1.2327036657e-13,0.22407488386,-1.5297444421e-08,0.12941494697,0.0058776663716
miley,ok,,3.2166069323,33216055.373,105364.75519,518286.33143,14755112.736,67314.408151,2809236.2368,14954381.204,-509448.19756,-838823.33136,1337468.7556,-10719546.009,-681079.98844,-1109312.9951,489690.03141,-3600850.8707,34008.127976,7989.666052,213986.42179,-78983.573663,200539.81521,-211321.07971,-3.2997176709e-08,5.9561436454e-09,-2.1389863897e-07,-5.6697459568e-07,1.0728996129e-07,5.9741545188e-08,5.1172553638e-07,2.5473045555e-07,-1.1658228301e-08,-1.5080251359e-07,-5.531510116e-07,-4.0826836232e-08,5.6080871029e-06,-2.1033042708e-07,-5.6129894293e-07,0.24078107231,0.029110648643,0.015889269927,0.053917835867
mi-vawt1,ok,,3.3350735293,34439391.991,329309.49977,1136312.6008,15122545.62,195333.87013,3098553.1938,15276784.391,2143.1238836,-56556.329951,131952.06606,-10955216.451,-19430.440153,-76167.170846,41805.412498,-3658681.3372,71532.05527,26196.620035,6460.8742123,-162637.40838,10773.832878,-22666.73937,-2.1887305245e-08,-1.0336221833e-10,-6.1485631952e-09,-1.7757734202e-08,7.6770907672e-08,2.7059718228e-10,1.1465305622e-08,7.6962015296e-09,4.1502689344e-10,-2.3501794163e-07,-2.3910238486e-07,-1.5475350172e-09,1.9361328199e-06,-2.229012347e-09,-1.2203344237e-08,0.23774613809,0.0029019827858,0.077393640793,0.0037756340591
mrc-16,ok,,3.2255848626,33308765.312,159801.49098,609841.02408,14992969.169,88808.486982,2852507.456,15266823.232,-127490.86652,-549803.62827,970050.99385,-10886932.49,-187825.33071,-728867.81396,358833.75203,-3705710.1058,57473.245596,13998.851296,88700.861795,-92843.102504,135684.03709,-200349.1848,-2.5734081121e-08,6.6752695936e-09,-1.0000796788e-07,-2.6725588451e-07,8.8174108614e-08,-5.1524682991e-09,2.1181961451e-07,1.2592608716e-07,-1.6121592001e-09,-6.31254991e-07,-6.523176571e-07,-2.5915620857e-08,4.2554359488e-06,-4.4425151648e-08,-1.2850613475e-07,0.24278322304,0.020966661809,0.10087548875,0.033849090218
mrc-20,ok,,3.2339045672,33394678.128,196870.82632,723504.25718,14957358.923,109034.90264,2866372.5943,15186895.049,-71140.073335,-529927.06849,1036958.1607,-10893009.836,-127208.55586,-705339.52311,373446.2089,-3684499.9736,91630.941643,13702.938858,67568.794294,-111390.56208,130043.64981,-222546.30285,-2.5213449896e-08,7.961533703e-09,-8.4527691922e-08,-2.2763317588e-07,8.6835435732e-08,-1.2908394074e-08,1.6868732161e-07,1.0385316841e-07,-9.7249719004e-10,-6.8206853305e-07,-6.0590599197e-07,-1.9323718866e-08,3.4640719832e-06,-2.589386174e-08,-8.4442296182e-08,0.24287327696,0.022585779176,0.13427939571,0.033209612396
ms313,ok,,3.2317287436,33372209.647,141398.94316,531611.4153,15058316.212,78295.784069,2875640.3739,15338761.973,-6041.6950524,-282689.18519,578778.58264,-10975163.506,-29435.032266,-375231.5447,209564.5754,-3742883.6913,31948.152346,18168.345023,26927.092475,-74818.923535,67586.500527,-130095.76199,-2.367958589e-08,4.564744729e-09,-6.3207029015e-08,-1.706452618e-07,8.543654121e-08,-6.6440403319e-09,1.2598614182e-07,7.7767737555e-08,-2.0134719793e-10,-5.7951740261e-07,-7.1757146104e-07,-1.4559243039e-08,4.8270229198e-06,-1.018087825e-08,-4.0882887697e-08,0.24411142343,0.012579546719,0.081943148274,0.017814307306
ms317,ok,,3.2710236052,33777985.151,226742.44598,821657.90186,15026937.426,129942.16205,2954130.7208,15221665.585,41623.513869,-254303.07096,582956.11961,-10915133.475,13825.427277,-339251.00236,202029.78053,-3672257.9068,54000.439922,24644.847701,13132.124671,-115870.07073,57168.935753,-131033.00604,-2.2936958619e-08,1.9961819284e-09,-3.6992856992e-08,-1.0200413752e-07,8.1814245903e-08,-6.1494262508e-09,7.3299561688e-08,4.5980746187e-08,7.2932458134e-11,-3.7478940964e-07,-4.1542834708e-07,-8.9872992144e-09,2.9072238554e-06,-1.5657301677e-10,-1.7345830757e-08,0.24100950066,0.012711481208,0.084980667469,0.016620121907
mue139,ok,,3.2548265961,33610727.925,130974.73087,563633.02446,15038975.124,79947.713447,2917724.7223,15275372.894,-338022.18598,-815157.71174,1388013.1353,-10652515.869,-464953.81151,-1078329.2994,511442.74363,-3613315.441,11704.585097,11950.571655,162173.10354,-92452.567492,188936.87089,-248063.85584,-3.0149729846e-08,4.436548502e-10,-1.6845157667e-07,-4.4836329594e-07,9.2435975317e-08,4.2241734707e-08,3.9399520512e-07,2.0858992145e-07,-6.1031759489e-09,-7.283888146e-10,-3.5593958816e-07,-4.0134211715e-08,4.7224824318e-06,-1.1795444078e-07,-3.2281276817e-07,0.23575567139,0.029781613869,9.5400528962e-05,0.051603415955
n0009sm,ok,,3.1790182675,32827898.785,68008.557303,266828.6345,15004765.522,35565.957392,2760945.5519,-15363857.941,12490.658247,2751.4920237,643.05584348,-10854551.949,-8843.0230678,-3389.3444924,-1144.9014997,3754972.0448,8728.1441779,-10326.865348,-2117.2901926,35060.600576,-1652.4989251,-575.08795035,2.3019692173e-08,-9.9517292353e-10,9.5458162116e-10,-1.5689802867e-13,8.8428426129e-08,1.0903869356e-09,1.4678659892e-09,4.3073926832e-10,-7.0310553583e-11,-8.8524761059e-07,1.4244187657e-06,-1.3844561625e-09,-1.0632237597e-05,3.9098702428e-09,-6.194139059e-13,0.24414606978,2.0167882356e-10,0.060204412852,9.9827448238e-05
n0011sc,ok,,3.2095523725,33143206.979,121898.12147,428969.1227,15126325.923,62321.335437,2834831.5978,-15487246.114,11034.498394,2871.0092534,427.29511421,-10916060.078,-7603.5280455,-2786.7299968,-675.63461943,3770259.257,62031.955157,-6814.8000382,-2273.981079,63038.19643,-1680.6994517,-504.37556754,2.2815177144e-08,-5.2960976392e-10,5.2804977906e-10,-8.9124663803e-14,8.5827778046e-08,5.2236390534e-10,4.4034384186e-10,1.2349834194e-10,-3.6117001583e-11,-1.2810945402e-06,1.1311394675e-06,-6.5147135595e-10,-6.0691967345e-06,2.1702822178e-09,-3.1962593086e-13,0.24330729717,7.078047491e-10,0.15616301788,5.3677087124e-05
n10,ok,,3.2201526357,33252669.819,106212.83162,428038.83055,15061498.634,59497.560608,2849275.9903,15374192.215,-571727.40618,-1009589.5686,1853596.5663,-11002055.031,-758475.26875,-1334892.2926,675520.39484,-3766390.8606,70040.558043,-7741.7687948,209280.2042,-97474.787598,250239.68853,-339858.55687,-4.0235482999e-08,2.9324089848e-08,-3.1710056212e-07,-8.3897253133e-07,1.1910968593e-07,4.8171922166e-08,5.768144723e-07,3.3939566636e-07,-1.5420131932e-08,-6.549989237e-07,-8.6504521016e-07,-2.2289594965e-08,6.3465328871e-06,-2.4820816349e-07,-6.5840996399e-07,0.24520006663,0.040374785486,0.069569290394,0.061265098422
n0012,ok,,3.2163702677,33213611.473,118341.46813,444744.45671,15053796.249,63561.130181,2846928.7699,-15329637.625,46294.678756,10686.602652,2591.281903,-10912385.668,-33078.882146,-12917.921017,-4390.2887519,3740490.7207,19580.449039,-15217.596794,-7986.8536808,60158.249347,-6301.7408989,-2193.6541488,2.2701360161e-08,-2.1541303134e-09,2.0386987369e-09,-1.371798858e-12,8.5532927839e-08,2.4529636167e-09,3.1582026647e-09,9.1773086852e-10,-1.31503896e-10,-5.7157980359e-07,7.950124023e-07,-2.9556734628e-09,-5.9398048623e-06,8.3712850543e-09,-3.0308479812e-12,0.24350615304,4.0283056478e-08,0.067641593108,0.00037374633998
n11h9,ok,,3.1899355344,32940635.14,61286.997006,295998.41835,14914380.453,37247.007735,2768011.6293,15273204.976,-612416.302,-782989.48606,1123727.5054,-10818684.288,-800268.42713,-1033752.4359,430848.75842,-3712807.1647,55989.81904,-5042.0837842,225760.87946,-51788.804739,195046.8328,-156134.88232,-3.7152783729e-08,2.3150095387e-08,-3.4865503482e-07,-9.18403187e-07,1.2592538375e-07,8.3003344838e-08,7.6110398382e-07,3.8689133106e-07,-1.9851536077e-08,-1.1182272003e-06,-1.3122280249e-06,-3.822597039e-08,1.0146741607e-05,-4.2342776715e-07,-1.1080393732e-06,0.24304257591,0.024219012282,0.068532787076,0.046645777578
n11,ok,,3.2216984439,33268632.494,101931.18243,426900.17291,15052867.59,58610.084706,2849449.9784,15381970.454,-500054.01184,-1064705.7204,1913308.8235,-10982252.847,-664613.37631,-1407874.9299,706146.80498,-3758077.1891,66368.057109,-5631.6023605,206991.10028,-99366.324599,263706.91211,-365331.76817,-4.1309768883e-08,2.6423721525e-08,-3.2177240734e-07,-8.5153908791e-07,1.1561623349e-07,3.4244355493e-08,6.3539495342e-07,3.604560449e-07,-1.4823941075e-08,-6.7635679646e-07,-8.7010203179e-07,-3.8676113638e-08,6.444467585e-06,-2.2323859023e-07,-5.9312014569e-07,0.24468654542,0.041453995131,0.06894184801,0.064766558914
n12,ok,,3.1873945245,32914395.589,92972.256409,355371.01571,15007357.171,48691.907109,2776948.21,15358918.432,-5767.8846033,-9157.9116048,19256.49004,-10886342.026,-14057.307347,-12509.652575,5967.3401511,-3758554.2085,22388.978286,11481.705388,2441.032465,-47665.000728,1434.3490055,-1380.6609051,-2.2962183345e-08,1.02745172e-10,-4.8690620698e-09,-1.4458022173e-08,8.8014744487e-08,1.6997553927e-09,6.306978251e-09,4.834962156e-09,8.9645406771e-11,-9.2328447943e-07,-1.1464651682e-06,3.4229381063e-11,7.7677689056e-06,-5.838388829e-09,-2.192089203e-08,0.2443692497,0.00044315677108,0.08583984136,0.00058637399912
n13,ok,,3.1974639146,33018376.406,120822.73026,451573.96661,15016808.448,63625.63385,2797453.9138,-15359222.555,-8701.7920467,-4731.7840299,5230.8857811,-10889289.976,13314.964228,6402.6933941,-1304.3802671,3751023.2284,37084.337206,-12583.512177,3627.071274,61731.377946,1027.5081272,-3587.0386335,2.2888767828e-08,-3.358585936e-10,-2.2406938208e-10,9.4082912489e-10,8.7168472474e-08,-1.3434450989e-09,-1.8555858692e-09,7.3440036836e-10,-9.9403036407e-11,-8.4190461219e-07,9.2241886845e-07,-5.1098560086e-10,-5.9455238421e-06,-4.08098722e-09,1.2217232921e-08,0.24384758784,0.00012968907834,0.10172121386,-0.00022419695095
n14,ok,,3.1986369889,33030490.072,118730.99284,441870.37763,15031400.756,62446.76958,2801320.2638,15377655.807,753.60081099,-7205.0370807,9847.1045108,-10873998.244,108.73465447,-9596.6680273,3971.4671579,-3747691.0262,36605.717984,12203.049897,1062.4048919,-60699.690026,1735.2585362,-2168.262215,-2.2882984353e-08,-8.8839771146e-11,-1.2637854544e-09,-3.5146284993e-09,8.6877338954e-08,-3.482318407e-10,3.7443746736e-09,2.2390554598e-09,9.168678336e-11,-8.6165957516e-07,-9.404086693e-07,-9.7508589569e-10,6.0578865182e-06,-5.0317778299e-11,-8.4752588824e-10,0.2433707283,0.00020659673907,0.10230569685,0.00044457332256
n1h15,ok,,3.2331934858,33387335.2,165332.69387,721548.31482,14706046.164,103186.02469,2827944.5774,14897666.813,-358601.52512,-943589.83041,1464871.4811,-10798276.72,-471772.77399,-1246880.0829,545290.30644,-3586412.99,112322.48962,7117.0846217,204026.61233,-113382.63877,240711.15632,-270537.99562,-2.9992317063e-08,1.0772417397e-08,-1.4080981112e-07,-3.7193983331e-07,9.6283223042e-08,-1.0715744227e-08,3.5061914377e-07,1.7973332503e-07,-6.8854960871e-09,-7.6887075089e-07,-6.386090748e-07,-3.8919267533e-08,3.663321892e-06,-1.0466792045e-07,-2.7560520917e-07,0.24214242582,0.031519279593,0.12711947248,0.057968807562
n22,ok,,3.2347341338,33403244.588,124566.01714,501476.9972,15063863.969,71273.060965,2879711.9156,15342675.428,-620546.89788,-1111737.2175,2051168.9121,-10977262.186,-825125.14113,-1470241.3998,743265.08582,-3738896.3423,79769.08268,-9359.8915688,228594.70222,-115821.80471,273400.35789,-372790.26577,-4.0529676378e-08,2.4745485728e-08,-2.9153836192e-07,-7.7176285563e-07,1.1821874284e-07,4.8342998648e-08,5.4610193228e-07,3.1492911598e-07,-1.5752419205e-08,-4.9734319727e-07,-6.8773069686e-07,-2.338527706e-08,5.2952700186e-06,-2.2748245868e-07,-6.0473587341e-07,0.24399530609,0.044574442654,0.061952061233,0.068025742655
n24,ok,,3.2979550482,34056090.72,224553.14158,851700.33921,15045305.875,135462.1558,3008789.57,15164167.16,-831948.31897,-1466516.0482,2842429.6942,-10953721.16,-1110794.6787,-1940373.8029,991635.46908,-3648496.662,152761.42993,-24776.313557,298047.57395,-205512.42166,356659.122,-500325.94847,-3.9959881849e-08,1.7106208102e-08,-2.1056425752e-07,-5.580297507e-07,1.1375940078e-07,3.7137192383e-08,4.0525722563e-07,2.2761565386e-07,-1.5627937889e-08,-3.1136764262e-07,-3.4953120441e-07,-1.704875917e-08,2.7798946045e-06,-1.6521185757e-07,-4.4109284235e-07,0.24067120078,0.061442085286,0.069918582338,0.091001783165
n2415,ok,,3.2472859247,33532859.736,181576.59779,666134.35063,15044400.413,100990.43463,2909405.614,15248729.297,29253.05006,-332690.57085,628394.58921,-10852518.487,-9565.2852434,-443588.3029,227627.70478,-3676512.6986,37452.66258,20548.063055,34072.498018,-95913.841962,75853.507528,-135964.97781,-2.3490727724e-08,4.9026285474e-10,-5.2099038671e-08,-1.4410135653e-07,8.3402137122e-08,-6.7241581655e-09,1.1690337131e-07,7.1702022225e-08,-5.6153127107e-11,-4.1837179279e-07,-5.0335725218e-07,-1.96016476e-08,3.7349399144e-06,-5.6599829928e-09,-3.9825625065e-08,0.24096035581,0.013583941992,0.075966526747,0.021226916433
n2414,ok,,3.2374868033,33431669.828,159265.49727,592389.94883,15049693.339,87933.700344,2889145.9095,15282174.791,15231.305066,-339677.6487,627563.83798,-10873597.513,-19495.145174,-452024.17219,230307.24198,-3696516.6351,30853.341246,19208.079245,37394.351444,-85162.328461,78865.105187,-136918.59797,-2.3727027696e-08,1.0165058865e-09,-6.0134964997e-08,-1.6493390149e-07,8.4362272266e-08,-6.7416631784e-09,1.3479790785e-07,8.2136541125e-08,-1.4330815647e-10,-4.5687451711e-07,-5.789195859e-07,-2.199983024e-08,4.2912965758e-06,-8.3563024902e-09,-4.5197405958e-08,0.24183708124,0.013542317612,0.072764347156,0.021468655823
n2h15,ok,,3.2417167878,33475350.453,169904.85042,697170.8699,14811904.11,101870.05078,2860700.7037,15021997.104,-436250.268,-781000.34132,1055469.2604,-10939269.546,-565552.69304,-1030626.8942,402927.86593,-3659509.6597,116272.56383,5238.1853411,207155.98934,-103259.88909,204044.1876,-166834.01586,-2.724547004e-08,7.6891910811e-09,-1.1182999069e-07,-2.9418890286e-07,9.4514410325e-08,4.289169305e-09,2.7048367201e-07,1.4160332538e-07,-6.032551457e-09,-8.0033714852e-07,-6.5116651223e-07,-2.9769621846e-08,3.7111067723e-06,-1.1721995822e-07,-3.0433352087e-07,0.24401643285,0.022426300218,0.13598116351,0.045956487833
n5h10,ok,,3.1741087126,32777200.626,79316.443732,326674.66033,14893240.191,43300.084544,2736098.5805,15238057.001,-306299.11993,-387616.1992,521436.33354,-10836705.511,-398207.35867,-511636.07285,203049.982,-3727844.771,40354.617745,5832.1373459,114649.13409,-44910.127374,99292.45993,-71274.906843,-2.5834340355e-08,1.305169026e-08,-1.4196924956e-07,-3.7342271311e-07,9.6971028264e-08,2.9934854605e-08,2.7873368116e-07,1.5668975704e-07,-4.0818825688e-09,-1.400892035e-06,-1.4421852408e-06,-1.471678317e-08,8.7347324772e-06,-1.7960051432e-07,-4.6735491136e-07,0.2445357736,0.011225357973,0.11111377427,0.022108164338
n5h15,ok,,3.2204521712,33255762.951,183355.40672,716156.81213,14825446.242,104425.0279,2820557.7209,15058581.624,-388285.27713,-462385.191,628144.24897,-10830039.999,-495096.25143,-609116.93375,233987.2958,-3658711.9814,89697.041938,11001.593553,145172.77215,-98028.837729,119926.6937,-82070.128915,-2.4483375191e-08,6.030499402e-09,-7.1751800133e-08,-1.874677372e-07,9.0637134639e-08,1.7328747967e-08,1.454973907e-07,8.1966043277e-08,-2.5920164971e-09,-6.4421699036e-07,-5.8477748244e-07,-1.0212698805e-08,3.6213880306e-06,-9.3240571884e-08,-2.3753949934e-07,0.24236779946,0.01357305196,0.11812066828,0.026677733248
n5h20,ok,,3.2759052507,33828395.105,298702.69535,1106667.2037,14735152.037,178451.66771,2919343.6963,14840055.31,-620089.83728,-688298.73844,1051624.2087,-10785048.227,-771295.15225,-902889.31459,367092.12985,-3559098.9566,179678.19872,2917.3888598,215766.87234,-163106.4614,180157.76649,-140461.73403,-2.4978786039e-08,7.5304502812e-09,-6.9361052168e-08,-1.796994744e-07,8.8964970038e-08,1.643043362e-08,1.329550109e-07,7.5708426746e-08,-3.772815775e-09,-4.6373891568e-07,-3.5334111776e-07,-6.3468140178e-09,2.1180231862e-06,-8.7352886646e-08,-2.1601820206e-07,0.2390846762,0.022887528269,0.13852006405,0.039714020117
n63010a,ok,,3.1793353797,32831173.421,78660.299113,311337.93408,14959513.127,41776.566199,2756949.4583,-15302362.757,14795.623659,3122.7347465,552.53256774,-10889269.371,-11352.056085,-3642.1279684,-1015.307758,3754679.2153,18581.355845,-10868.243102,-2759.571586,40063.93371,-1781.7744557,-569.2145614,2.3023519143e-08,-9.0260630845e-10,8.8175858332e-10,-2.8472730091e-13,8.8931674099e-08,1.2725317045e-09,1.2346927712e-09,3.3857607118e-10,-5.1020522479e-11,-1.0676253453e-06,1.366807904e-06,-1.2197412857e-09,-9.0520857978e-06,3.5963566033e-09,-1.1247233622e-12,0.24518013074,3.7463051796e-10,0.083979729003,9.7121302694e-05
n63012a,ok,,3.1952129746,32995132.239,111835.68405,434885.96139,14958045.937,60248.870831,2789395.8718,-15268818.813,26043.356038,5638.2864239,1046.8601366,-10883932.15,-20009.751524,-6530.6287825,-1851.2448301,3734363.034,28059.039191,-14146.521039,-4867.5426468,56649.190293,-3182.7945951,-1022.9184722,2.2897494693e-08,-1.1265459078e-09,1.0932056242e-09,-2.2039525589e-13,8.7574840864e-08,1.608935776e-09,1.5460199597e-09,4.2311736554e-10,-7.9634092857e-11,-7.7662222124e-07,9.3952974319e-07,-1.5157614837e-09,-6.2754035472e-06,4.4751613067e-09,-8.0269422559e-13,0.24428089958,1.4647939468e-09,0.086854077359,0.00017290019975
n63015a,ok,,3.2207452241,33258789.139,170701.30721,646570.61512,14935202.816,94162.894202,2839620.0637,-15185797.202,51615.265517,11605.702761,2295.8374024,-10859451.405,-39717.884203,-13286.639871,-3852.1545024,3692038.9294,47006.795464,-18513.121249,-9676.4157211,85715.639573,-6445.2034415,-2087.9340408,2.2691787323e-08,-1.4792525246e-09,1.4211015938e-09,-1.341369876e-13,8.5433972729e-08,2.158142444e-09,2.038049954e-09,5.5501025687e-10,-1.3963801746e-10,-5.383997054e-07,5.9334450134e-07,-1.9757551833e-09,-4.0135060765e-06,5.8578190383e-09,-6.1217646179e-13,0.24260002308,-1.3537833344e-09,0.091905533514,0.00034789779131
n63210,ok,,3.1527105999,32556234.586,73268.476885,310614.36526,14804021.298,40002.527506,2686202.4905,15125834.859,36183.061398,-187413.60472,369180.37305,-10577767.918,35524.965495,-248257.90844,138062.82575,-3637205.978,8848.5984261,12721.80307,12798.214929,-38857.880134,44226.415021,-88968.415784,-2.3994866262e-08,3.0385342605e-09,-7.4060838795e-08,-1.9944491949e-07,8.939780157e-08,-1.3802901156e-08,1.6355762803e-07,1.0051054374e-07,1.7504216275e-10,-7.7872854784e-07,-1.2694619797e-06,-2.6444994849e-08,9.4497057112e-06,1.1195516285e-08,1.4965282923e-08,0.2404612358,0.008122255745,0.057056254608,0.011983618289
n63212,ok,,3.1732976853,32768825.612,103608.05449,430428.28335,14810201.734,57554.666801,2729083.9089,15089254.963,47808.83019,-182552.18313,367714.16288,-10610366.979,42337.248529,-242195.28033,135056.35644,-3625129.0851,12919.382006,17093.052169,10637.846548,-53811.158974,42001.428694,-87350.159085,-2.3591681763e-08,1.3334592046e-09,-5.1013302753e-08,-1.3924919495e-07,8.7974934923e-08,-1.0273293555e-08,1.1397078346e-07,7.016041821e-08,1.5313347418e-10,-5.5126223162e-07,-8.7084434855e-07,-1.9143835173e-08,6.5652406383e-06,8.6837599421e-09,5.3155612783e-09,0.24020721872,0.0080879296723,0.057115207331,0.011808291142
n63215,ok,,3.2016188943,33061282.499,157181.70878,635390.55551,14774671.545,89678.3844,2783959.424,14975873.434,80585.00776,-170683.50899,367899.7489,-10602042.483,66707.331104,-227439.03371,129914.7674,-3580673.7382,22295.252905,23392.404785,4031.1637179,-79776.215785,36702.227366,-85536.308501,-2.3161277963e-08,-1.9007099603e-10,-3.2072365562e-08,-9.0313473313e-08,8.5804331376e-08,-8.4149667145e-09,7.2507367606e-08,4.5519672093e-08,1.994001468e-10,-3.790182651e-07,-5.4751853297e-07,-1.344543419e-08,4.2101135182e-06,8.9762393662e-09,1.3129357512e-09,0.23890537728,0.0081272956793,0.059574738567,0.011396831939
n63215b,ok,,3.2057340934,33103777.8,168592.2905,668841.41039,14798839.093,96485.638174,2793296.3202,14997528.828,-57273.822865,-188276.10526,450620.98776,-10358054.638,-113540.0618,-250198.34656,149546.32037,-3504842.0613,16965.303294,22121.770793,24893.323712,-86147.31412,39514.723923,-79370.877423,-2.3343833588e-08,2.5743006917e-09,-4.5699463768e-08,-1.2572644943e-07,8.446121687e-08,6.1321665001e-09,7.3765503979e-08,4.8300355851e-08,-1.4647472574e-10,-2.6841916357e-07,-4.3825450392e-07,-2.5998523783e-09,3.9124109279e-06,-2.5342468451e-08,-8.7194811205e-08,0.23295332058,0.010171695233,0.045253401599,0.012436295276
n63412,ok,,3.1794527336,32832385.267,103707.80719,435810.30373,14823987.273,58447.904067,2742475.142,15098782.525,58408.440181,-373068.96254,736202.22391,-10643215.094,53866.659555,-494452.81869,272516.18985,-3628977.2047,12058.455073,18319.496536,28265.495103,-58669.261692,88159.387071,-175557.69695,-2.5170193032e-08,4.2234037403e-09,-1.0182096959e-07,-2.7420940267e-07,8.7649573219e-08,-1.7639220789e-08,2.3069896125e-07,1.3746265714e-07,2.3914480501e-10,-5.4823652694e-07,-8.695876305e-07,-3.5637704969e-08,6.4632824467e-06,1.009965668e-08,7.3148330972e-09,0.24069824376,0.016129875198,0.056856408033,0.023925283393
n63415,ok,,3.2050322431,33096530.194,157212.7781,639667.36945,14775944.637,90570.397864,2790499.1424,14967968.876,92798.926753,-355484.64897,738943.56963,-10602655.174,79402.115318,-472319.44181,265094.34512,-3572466.3406,20465.869295,25122.639373,20168.114983,-84316.107698,80991.06943,-173551.99607,-2.4192170777e-08,1.6280349438e-09,-6.527486174e-08,-1.7872072337e-07,8.5573439466e-08,-1.3468232434e-08,1.4842316528e-07,8.9239160505e-08,2.7032467665e-10,-3.7321660397e-07,-5.4744932385e-07,-2.3962366886e-08,4.1673380852e-06,1.0094843599e-08,2.5584305945e-09,0.23890815864,0.016242167262,0.058674419141,0.023334018147
